valid_at,Zona Belvedere_pm2p5,Zona Ex Pesa_pm2p5,Via Ragazzi del 99_pm2p5,Chimica Casearia_pm2p5,Zona Belvedere_pm10,Zona Ex Pesa_pm10,Via Ragazzi del 99_pm10,Chimica Casearia_pm10
2021-12-05,11.52714132058474,29.83077325085421,19.405467186515423,15.257395286553145,14.778386308441972,38.24458109083873,24.878804085276183,19.560763187888647
2021-12-06,19.0583722640721,48.935686354501485,26.2429377175506,20.280584420158434,24.433810594964232,65.82872393491014,33.64479194557769,26.000749256613375
2021-12-07,19.86604562791542,45.222737327096155,30.196541253321303,20.997033984673777,25.469289266558228,57.97786836807199,38.713514427335,26.91927433932535
2021-12-08,1.0,6.281815881263556,3.0175614091450322,1.6897563914031988,1.282051282051282,8.053610104184045,3.8686684732628613,2.1663543479528187
2021-12-09,16.142463566830944,24.07294093120563,13.638121376000033,8.32378248558799,20.69546611132172,30.86274478359696,17.484770994871834,10.67151600716409
2021-12-10,9.667164932466275,14.74106110001389,7.4925300509750326,3.6356630925936706,12.393801195469582,18.89879628206909,9.605807757660298,4.661106528966244
2021-12-11,4.8657974474244785,28.07555519816277,13.40981988198169,9.934460845799311,6.238201855672408,35.994301536106114,17.192076771771397,12.736488263845269
2021-12-12,6.248636040989034,21.02709417081856,14.493108606299032,11.227914279999494,8.011071847421837,26.957813039510974,18.58090846961414,14.394761897435247
2021-12-13,19.51183197862811,47.64510766557075,26.261566399726927,20.800104911859744,25.015169203369368,61.083471366116335,33.66867487144478,26.666801169050952
2021-12-14,46.462808066391176,97.66379370714425,52.062720947842166,40.31651929810994,59.56770264921945,127.01283562592494,66.74707813825918,51.68784525398709
2021-12-15,65.08065931840676,114.80560661337182,49.41195835082466,38.760232449694,85.97949809426284,159.4970979543067,63.34866455233931,49.6926057047359
2021-12-16,102.3803173331605,130.26957417481563,64.51507518106567,53.558153978600245,163.97407835685559,194.1014884541097,83.91429255579693,68.66429997256441
2021-12-17,74.67313643515999,142.45978346428515,55.03784982730846,38.76923373027188,118.81915516854542,244.19744443700375,74.68448292184051,49.70414580804086
2021-12-18,56.31046278697637,55.73635819503005,32.231986920842914,25.10243859018636,89.00884945989314,77.74229921083082,41.32306015492681,32.182613577161995
2021-12-19,66.50500888793829,78.10380936142586,47.25613035675926,32.70541735512769,107.44986861457862,116.9113481952019,63.53064847881744,41.9300222501637
2021-12-20,28.400933245674377,72.80536461848652,38.49736664953656,26.669279914797425,39.49841984373982,112.57504171376564,52.540828783076314,34.19138450615054
2021-12-21,12.77889658047518,31.69013971274691,17.21595009682828,14.209141650023344,16.38320074419895,40.62838424711142,22.071730893369587,18.216848269260698
2021-12-22,35.88084719536492,40.621229372192474,22.357045771661213,17.419288267731364,46.00108614790374,52.07849919511855,28.662879194437448,22.33242085606585
2021-12-23,34.4312681634068,40.91682740559962,21.858581661861166,14.863125544648497,44.76973535711431,52.45747103282002,28.023822643411748,19.055289159805763
2021-12-24,12.502243240445956,36.34429027523775,18.7681424081588,14.875342148047437,16.028516974930714,46.5952439426125,24.061721036101023,19.070951471855686
2021-12-25,21.03945054276088,65.02158196907024,28.14917947781454,21.903197726587873,26.973654542001125,94.83185541181275,36.088691638223764,28.081022726394707
2021-12-26,33.883944260515534,70.03852337587456,24.41632264520804,16.206461810201652,47.74134133908967,112.54156280199965,31.302977750266717,20.77751514128417
2021-12-27,22.31991014074776,54.15340244395571,26.41467730926903,15.344015895519227,28.615269411215074,82.42012842448108,33.86497090931927,19.671815250665674
2021-12-28,26.31241561986336,66.00257863127287,,20.007988202075477,33.733866179311995,101.03526034867983,,25.65126692573779
2021-12-29,25.268858597162712,39.660798060503666,,16.669984769004923,35.121895675581776,55.73709744907275,,21.371775344878106
